,periodo,georeferenced_column,latitude,longitude,fecha
2348,2019-09-01 00:00,"(25.7741728, -80.19362)",25.7741728,-80.19362,4
2349,2019-09-01 00:00,"(27.9580004, -15.6062305376665)",27.9580004,-15.6062305376665,2
2350,2019-09-01 00:00,"(28.1288694, -15.4349015)",28.1288694,-15.4349015,7
2351,2019-09-01 00:00,"(28.2935785, -16.621447121144122)",28.2935785,-16.621447121144122,6
2352,2019-09-01 00:00,"(28.5000001, -106.0000001)",28.5000001,-106.0000001,4
2353,2019-09-01 00:00,"(29.03970805, -13.636291608604138)",29.03970805,-13.636291608604138,2
2354,2019-09-01 00:00,"(29.0948207, -110.9692202)",29.0948207,-110.9692202,1
2355,2019-09-01 00:00,"(3.4517923, -76.5324943)",3.4517923,-76.5324943,2
2356,2019-09-01 00:00,"(3.5308373, -76.2988048)",3.5308373,-76.2988048,1
2357,2019-09-01 00:00,"(32.5010188, -116.964662)",32.5010188,-116.964662,2
2358,2019-09-01 00:00,"(36.508976, -4.88562)",36.508976,-4.88562,1
2359,2019-09-01 00:00,"(36.5286856, -6.1902161)",36.5286856,-6.1902161,2
2360,2019-09-01 00:00,"(36.5297438, -6.2928976)",36.5297438,-6.2928976,6
2361,2019-09-01 00:00,"(36.64864115, -5.935144550692419)",36.64864115,-5.935144550692419,1
2362,2019-09-01 00:00,"(36.6816936, -6.1377402)",36.6816936,-6.1377402,4
2363,2019-09-01 00:00,"(36.7213028, -4.4216366)",36.7213028,-4.4216366,3
2364,2019-09-01 00:00,"(36.9193102, -6.0764057)",36.9193102,-6.0764057,3
2365,2019-09-01 00:00,"(37.1734995, -3.5995337)",37.1734995,-3.5995337,11
2366,2019-09-01 00:00,"(37.2575874, -6.9484945)",37.2575874,-6.9484945,3
2367,2019-09-01 00:00,"(37.3886303, -5.9953403)",37.3886303,-5.9953403,4
2368,2019-09-01 00:00,"(37.8845813, -4.7760138)",37.8845813,-4.7760138,3
2369,2019-09-01 00:00,"(37.9557275, -3.492055612037218)",37.9557275,-3.492055612037218,4
2370,2019-09-01 00:00,"(37.9923795, -1.1305431)",37.9923795,-1.1305431,7
2371,2019-09-01 00:00,"(38.6360967, -0.8659745)",38.6360967,-0.8659745,2
2372,2019-09-01 00:00,"(38.6852161, -4.1111749)",38.6852161,-4.1111749,1
2373,2019-09-01 00:00,"(38.7077507, -9.1365919)",38.7077507,-9.1365919,1
2374,2019-09-01 00:00,"(38.8408382, 0.1061105)",38.8408382,0.1061105,1
2375,2019-09-01 00:00,"(38.8780585, -6.9702048)",38.8780585,-6.9702048,3
2376,2019-09-01 00:00,"(38.9174665, -6.3443977)",38.9174665,-6.3443977,2
2377,2019-09-01 00:00,"(38.959734749999996, -3.8828744402485436)",38.95973475,-3.882874440248544,2
2378,2019-09-01 00:00,"(38.9675925, -0.1803423)",38.9675925,-0.1803423,2
2379,2019-09-01 00:00,"(38.974390099999994, 1.4197463178515335)",38.9743901,1.4197463178515335,2
2380,2019-09-01 00:00,"(39.3260685, -4.8379791)",39.3260685,-4.8379791,86
2381,2019-09-01 00:00,"(39.4177902, -2.6232332)",39.4177902,-2.6232332,3
2382,2019-09-01 00:00,"(39.4697065, -0.3763353)",39.4697065,-0.3763353,12
2383,2019-09-01 00:00,"(39.4745175, -6.3716761)",39.4745175,-6.3716761,2
2384,2019-09-01 00:00,"(39.8560679, -4.0239568)",39.8560679,-4.0239568,8
2385,2019-09-01 00:00,"(4.427422, -75.718709)",4.427422,-75.718709,3
2386,2019-09-01 00:00,"(4.6533326, -74.083652)",4.6533326,-74.083652,9
2387,2019-09-01 00:00,"(4.8093624, -74.1015739)",4.8093624,-74.1015739,1
2388,2019-09-01 00:00,"(40.0757384, -74.4041622)",40.0757384,-74.4041622,2
2389,2019-09-01 00:00,"(40.25185675, -0.061505110105748245)",40.25185675,-0.0615051101057482,2
2390,2019-09-01 00:00,"(40.3536054, -3.5310879)",40.3536054,-3.5310879,1
2391,2019-09-01 00:00,"(40.4167047, -3.7035825)",40.4167047,-3.7035825,37
2392,2019-09-01 00:00,"(40.4270485, -0.2577628)",40.4270485,-0.2577628,1
2393,2019-09-01 00:00,"(40.9651572, -5.6640182)",40.9651572,-5.6640182,2
2394,2019-09-01 00:00,"(41.1172364, 1.2546057)",41.1172364,1.2546057,2
2395,2019-09-01 00:00,"(41.146155, 1.3959508)",41.146155,1.3959508,1
2396,2019-09-01 00:00,"(41.1806814, -8.6821998)",41.1806814,-8.6821998,1
2397,2019-09-01 00:00,"(41.2861022, 1.9824173)",41.2861022,1.9824173,1
2398,2019-09-01 00:00,"(41.3050933, 2.0063126)",41.3050933,2.0063126,2
2399,2019-09-01 00:00,"(41.3246333, 2.0952568)",41.3246333,2.0952568,1
2400,2019-09-01 00:00,"(41.3828939, 2.1774322)",41.3828939,2.1774322,34
2401,2019-09-01 00:00,"(41.3934113, 2.1661302768244237)",41.3934113,2.166130276824424,1
2402,2019-09-01 00:00,"(41.4260381, -6.1861073)",41.4260381,-6.1861073,1
2403,2019-09-01 00:00,"(41.4765136, 1.9832978)",41.4765136,1.9832978,2
2404,2019-09-01 00:00,"(41.5315251, -8.7792538)",41.5315251,-8.7792538,1
2405,2019-09-01 00:00,"(41.5398348, 2.4448926)",41.5398348,2.4448926,3
2406,2019-09-01 00:00,"(41.543053, 1.8931874)",41.543053,1.8931874,2
2407,2019-09-01 00:00,"(41.5629623, 2.0100492)",41.5629623,2.0100492,3
2408,2019-09-01 00:00,"(41.60125045, -2.721938035449954)",41.60125045,-2.721938035449954,1
2409,2019-09-01 00:00,"(41.6147605, 0.6267842)",41.6147605,0.6267842,2
2410,2019-09-01 00:00,"(41.6521328, -4.728562)",41.6521328,-4.728562,1
2411,2019-09-01 00:00,"(41.6521342, -0.8809428)",41.6521342,-0.8809428,3
2412,2019-09-01 00:00,"(41.6857693, -5.942315018340977)",41.6857693,-5.942315018340977,3
2413,2019-09-01 00:00,"(41.7169947, 1.4211325)",41.7169947,1.4211325,2
2414,2019-09-01 00:00,"(42.0281362, -1.5761274)",42.0281362,-1.5761274,1
2415,2019-09-01 00:00,"(42.1968459, -7.6114105)",42.1968459,-7.6114105,4
2416,2019-09-01 00:00,"(42.2376602, -8.7247205)",42.2376602,-8.7247205,3
2417,2019-09-01 00:00,"(42.3575723, 1.4560067)",42.3575723,1.4560067,2
2418,2019-09-01 00:00,"(42.409632200000004, -4.616100410293067)",42.4096322,-4.616100410293067,1
2419,2019-09-01 00:00,"(42.4661196, -2.4396676)",42.4661196,-2.4396676,1
2420,2019-09-01 00:00,"(42.63414505, -5.971415104539984)",42.63414505,-5.971415104539984,5
2421,2019-09-01 00:00,"(42.8804219, -8.5458608)",42.8804219,-8.5458608,5
2422,2019-09-01 00:00,"(43.2630018, -2.9350039)",43.2630018,-2.9350039,6
2423,2019-09-01 00:00,"(43.3224219, -1.9838889)",43.3224219,-1.9838889,1
2424,2019-09-01 00:00,"(43.3604218, -5.8450534)",43.3604218,-5.8450534,1
2425,2019-09-01 00:00,"(43.3709703, -8.3959425)",43.3709703,-8.3959425,4
2426,2019-09-01 00:00,"(43.3949637, -3.449786)",43.3949637,-3.449786,1
2427,2019-09-01 00:00,"(43.4620412, -3.8099719)",43.4620412,-3.8099719,2
2428,2019-09-01 00:00,"(43.5449422, -5.66275)",43.5449422,-5.66275,2
2429,2019-09-01 00:00,"(43.9277552, 2.147899)",43.9277552,2.147899,1
2430,2019-09-01 00:00,"(44.841225, -0.5800364)",44.841225,-0.5800364,2
2431,2019-09-01 00:00,"(45.63485905, 11.40635425660249)",45.63485905,11.40635425660249,1
2432,2019-09-01 00:00,"(46.1030443, 11.129840331695068)",46.1030443,11.129840331695068,1
2433,2019-09-01 00:00,"(46.1786453, 6.2261757)",46.1786453,6.2261757,1
2434,2019-09-01 00:00,"(5.0668907, -75.5066661)",5.0668907,-75.5066661,1
2435,2019-09-01 00:00,"(51.5073219, -0.1276474)",51.5073219,-0.1276474,2
2436,2019-09-01 00:00,"(53.3497645, -6.2602732)",53.3497645,-6.2602732,2
2437,2019-09-01 00:00,"(59.3251172, 18.0710935)",59.3251172,18.0710935,2
2438,2019-09-01 00:00,"(6.1701348, -75.587415)",6.1701348,-75.587415,1
2439,2019-09-01 00:00,"(6.2443382, -75.573553)",6.2443382,-75.573553,4
2440,2019-09-01 00:00,"(8.559559, -81.1308434)",8.559559,-81.1308434,1
2441,2019-09-01 00:00,"(9.9325427, -84.0795782)",9.9325427,-84.0795782,1
2442,2019-10-01 00:00,"(-0.2201641, -78.5123274)",-0.2201641,-78.5123274,2
2443,2019-10-01 00:00,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256,7
2444,2019-10-01 00:00,"(-12.9822499, -38.4812772)",-12.9822499,-38.4812772,2
2445,2019-10-01 00:00,"(-19.9227318, -43.9450948)",-19.9227318,-43.9450948,1
2446,2019-10-01 00:00,"(-2.1900703, -79.8868702)",-2.1900703,-79.8868702,1
2447,2019-10-01 00:00,"(-20.4640173, -54.6162947)",-20.4640173,-54.6162947,1
2448,2019-10-01 00:00,"(-22.9110137, -43.2093727)",-22.9110137,-43.2093727,2
2449,2019-10-01 00:00,"(-23.5506507, -46.6333824)",-23.5506507,-46.6333824,1
2450,2019-10-01 00:00,"(-25.1076701, -64.3494964)",-25.1076701,-64.3494964,1
2451,2019-10-01 00:00,"(-25.4295963, -49.2712724)",-25.4295963,-49.2712724,1
2452,2019-10-01 00:00,"(-26.5643582, -64.882397)",-26.5643582,-64.882397,4
2453,2019-10-01 00:00,"(-27.4035083, -55.949711812781445)",-27.4035083,-55.949711812781445,1
2454,2019-10-01 00:00,"(-27.6431016, -63.5408542)",-27.6431016,-63.5408542,1
2455,2019-10-01 00:00,"(-30.3154739, -61.1645076)",-30.3154739,-61.1645076,8
2456,2019-10-01 00:00,"(-30.7054363, -69.1988222)",-30.7054363,-69.1988222,2
2457,2019-10-01 00:00,"(-31.4173391, -64.183319)",-31.4173391,-64.183319,10
2458,2019-10-01 00:00,"(-31.4249815, -62.0840299)",-31.4249815,-62.0840299,1
2459,2019-10-01 00:00,"(-31.8676271, -59.0270174)",-31.8676271,-59.0270174,2
2460,2019-10-01 00:00,"(-32.9595004, -60.6615415)",-32.9595004,-60.6615415,8
2461,2019-10-01 00:00,"(-33.0078585, -58.5103466)",-33.0078585,-58.5103466,1
2462,2019-10-01 00:00,"(-33.0244535, -71.5517636)",-33.0244535,-71.5517636,2
2463,2019-10-01 00:00,"(-33.0443368, -61.1641779)",-33.0443368,-61.1641779,1
2464,2019-10-01 00:00,"(-33.0458456, -71.6196749)",-33.0458456,-71.6196749,2
2465,2019-10-01 00:00,"(-33.4377756, -70.6504502)",-33.4377756,-70.6504502,15
2466,2019-10-01 00:00,"(-33.5452219, -70.5735453)",-33.5452219,-70.5735453,1
2467,2019-10-01 00:00,"(-34.170249, -70.7407427)",-34.170249,-70.7407427,1
2468,2019-10-01 00:00,"(-34.4226513, -58.5808967)",-34.4226513,-58.5808967,1
2469,2019-10-01 00:00,"(-34.4886587, -58.6266492)",-34.4886587,-58.6266492,1
2470,2019-10-01 00:00,"(-34.4939666, -58.510352)",-34.4939666,-58.510352,3
2471,2019-10-01 00:00,"(-34.5110708, -58.4901197)",-34.5110708,-58.4901197,1
2472,2019-10-01 00:00,"(-34.55716855, -58.431089934589785)",-34.55716855,-58.431089934589785,1
2473,2019-10-01 00:00,"(-34.5762765, -58.5388435)",-34.5762765,-58.5388435,2
2474,2019-10-01 00:00,"(-34.5933423, -58.6378405)",-34.5933423,-58.6378405,1
2475,2019-10-01 00:00,"(-34.6075682, -58.4370894)",-34.6075682,-58.4370894,59
2476,2019-10-01 00:00,"(-34.6555638, -58.6425128)",-34.6555638,-58.6425128,1
2477,2019-10-01 00:00,"(-34.7033363, -58.3953235)",-34.7033363,-58.3953235,1
2478,2019-10-01 00:00,"(-34.7303025, -58.268868)",-34.7303025,-58.268868,1
2479,2019-10-01 00:00,"(-34.787093049999996, -68.43818677312292)",-34.78709305,-68.43818677312292,6
2480,2019-10-01 00:00,"(-34.9058916, -56.1913095)",-34.9058916,-56.1913095,10
2481,2019-10-01 00:00,"(-34.9206797, -57.9537638)",-34.9206797,-57.9537638,3
2482,2019-10-01 00:00,"(-35.1679404, -58.2373799)",-35.1679404,-58.2373799,2
2483,2019-10-01 00:00,"(-36.2800072, -62.544593)",-36.2800072,-62.544593,1
2484,2019-10-01 00:00,"(-36.5914232, -72.0696985)",-36.5914232,-72.0696985,2
2485,2019-10-01 00:00,"(-37.14984035, -60.13195196353277)",-37.14984035,-60.13195196353277,1
2486,2019-10-01 00:00,"(-37.9977225, -57.5482703)",-37.9977225,-57.5482703,3
2487,2019-10-01 00:00,"(-38.3695057, -69.832275)",-38.3695057,-69.832275,3
2488,2019-10-01 00:00,"(-38.8804693, -62.0744033)",-38.8804693,-62.0744033,1
2489,2019-10-01 00:00,"(-38.93173335, -67.97874933591972)",-38.93173335,-67.97874933591972,1
2490,2019-10-01 00:00,"(-40.1288005, -71.23378822126672)",-40.1288005,-71.23378822126672,1
2491,2019-10-01 00:00,"(-42.9173055, -71.3216508)",-42.9173055,-71.3216508,1
2492,2019-10-01 00:00,"(-43.2531242, -65.3094407)",-43.2531242,-65.3094407,1
2493,2019-10-01 00:00,"(-44.99006975, -70.81731046588706)",-44.99006975,-70.81731046588706,3
2494,2019-10-01 00:00,"(-50.3388712, -72.2720843)",-50.3388712,-72.2720843,2
2495,2019-10-01 00:00,"(-53.7856766, -67.7016369)",-53.7856766,-67.7016369,1
2496,2019-10-01 00:00,"(-8.1116778, -79.0287742)",-8.1116778,-79.0287742,1
2497,2019-10-01 00:00,"(10.4195841, -75.5271224)",10.4195841,-75.5271224,1
2498,2019-10-01 00:00,"(10.9799669, -74.8013085)",10.9799669,-74.8013085,2
2499,2019-10-01 00:00,"(11.8134002, -85.9031625)",11.8134002,-85.9031625,1
2500,2019-10-01 00:00,"(13.6989939, -89.1914249)",13.6989939,-89.1914249,3
2501,2019-10-01 00:00,"(15.5062156, -88.0248937)",15.5062156,-88.0248937,2
2502,2019-10-01 00:00,"(16.3274234, -86.53648145696454)",16.3274234,-86.53648145696454,2
2503,2019-10-01 00:00,"(18.2653557, -66.6999395)",18.2653557,-66.6999395,1
2504,2019-10-01 00:00,"(18.465299, -66.116666)",18.465299,-66.116666,5
2505,2019-10-01 00:00,"(18.4801972, -69.942111)",18.4801972,-69.942111,1
2506,2019-10-01 00:00,"(19.25113375, -99.5937281303492)",19.25113375,-99.5937281303492,2
2507,2019-10-01 00:00,"(19.4326296, -99.1331785)",19.4326296,-99.1331785,16
2508,2019-10-01 00:00,"(19.7027116, -101.1923818)",19.7027116,-101.1923818,1
2509,2019-10-01 00:00,"(20.6174475, -103.2093418499131)",20.6174475,-103.2093418499131,1
2510,2019-10-01 00:00,"(20.6720375, -103.338396)",20.6720375,-103.338396,6
2511,2019-10-01 00:00,"(20.9670759, -89.6237402)",20.9670759,-89.6237402,1
2512,2019-10-01 00:00,"(22.0000001, -102.5000001)",22.0000001,-102.5000001,1
2513,2019-10-01 00:00,"(22.5000001, -100.4949145)",22.5000001,-100.4949145,1
2514,2019-10-01 00:00,"(23.6585116, -102.0077097)",23.6585116,-102.0077097,3
2515,2019-10-01 00:00,"(25.7768627, -100.10651030244361)",25.7768627,-100.1065103024436,2
2516,2019-10-01 00:00,"(26.2384363, -99.8873)",26.2384363,-99.8873,2
2517,2019-10-01 00:00,"(28.2935785, -16.621447121144122)",28.2935785,-16.621447121144122,3
2518,2019-10-01 00:00,"(28.469648, -16.2540884)",28.469648,-16.2540884,4
2519,2019-10-01 00:00,"(28.5000001, -106.0000001)",28.5000001,-106.0000001,1
2520,2019-10-01 00:00,"(28.5035739, -13.8467899)",28.5035739,-13.8467899,1
2521,2019-10-01 00:00,"(28.5421109, -81.3790304)",28.5421109,-81.3790304,1
2522,2019-10-01 00:00,"(3.4517923, -76.5324943)",3.4517923,-76.5324943,7
2523,2019-10-01 00:00,"(30.2751945, -89.7811745)",30.2751945,-89.7811745,1
2524,2019-10-01 00:00,"(31.2638905, -98.5456116)",31.2638905,-98.5456116,1
2525,2019-10-01 00:00,"(32.43699, 34.9198258)",32.43699,34.9198258,1
2526,2019-10-01 00:00,"(36.5297438, -6.2928976)",36.5297438,-6.2928976,4
2527,2019-10-01 00:00,"(36.6816936, -6.1377402)",36.6816936,-6.1377402,1
2528,2019-10-01 00:00,"(36.7213028, -4.4216366)",36.7213028,-4.4216366,4
2529,2019-10-01 00:00,"(37.3886303, -5.9953403)",37.3886303,-5.9953403,4
2530,2019-10-01 00:00,"(37.8845813, -4.7760138)",37.8845813,-4.7760138,4
2531,2019-10-01 00:00,"(37.9557275, -3.492055612037218)",37.9557275,-3.492055612037218,2
2532,2019-10-01 00:00,"(37.9775416, -0.6828446)",37.9775416,-0.6828446,1
2533,2019-10-01 00:00,"(37.9923795, -1.1305431)",37.9923795,-1.1305431,2
2534,2019-10-01 00:00,"(38.096787, -3.7765601)",38.096787,-3.7765601,1
2535,2019-10-01 00:00,"(38.3436365, -0.4881708)",38.3436365,-0.4881708,2
2536,2019-10-01 00:00,"(38.8780585, -6.9702048)",38.8780585,-6.9702048,2
2537,2019-10-01 00:00,"(39.3260685, -4.8379791)",39.3260685,-4.8379791,78
2538,2019-10-01 00:00,"(39.4697065, -0.3763353)",39.4697065,-0.3763353,7
2539,2019-10-01 00:00,"(39.5695818, 2.6500745)",39.5695818,2.6500745,2
2540,2019-10-01 00:00,"(39.613432, 2.880353635614984)",39.613432,2.880353635614984,3
2541,2019-10-01 00:00,"(4.536307, -75.6723751)",4.536307,-75.6723751,2
2542,2019-10-01 00:00,"(4.6533326, -74.083652)",4.6533326,-74.083652,15
2543,2019-10-01 00:00,"(40.3281942, -3.76527)",40.3281942,-3.76527,1
2544,2019-10-01 00:00,"(40.4167047, -3.7035825)",40.4167047,-3.7035825,20
2545,2019-10-01 00:00,"(40.553746, -3.3281561)",40.553746,-3.3281561,3
2546,2019-10-01 00:00,"(40.656478, -4.7002172)",40.656478,-4.7002172,2
2547,2019-10-01 00:00,"(40.7399963, -2.505930025884726)",40.7399963,-2.505930025884726,1
2548,2019-10-01 00:00,"(40.8977193, -8.490675185118615)",40.8977193,-8.490675185118615,1
2549,2019-10-01 00:00,"(40.9651572, -5.6640182)",40.9651572,-5.6640182,1
2550,2019-10-01 00:00,"(41.1172364, 1.2546057)",41.1172364,1.2546057,2
2551,2019-10-01 00:00,"(41.1494512, -8.6107884)",41.1494512,-8.6107884,2
2552,2019-10-01 00:00,"(41.2241992, 1.7256327)",41.2241992,1.7256327,1
2553,2019-10-01 00:00,"(41.3163083, 2.0156034)",41.3163083,2.0156034,4
2554,2019-10-01 00:00,"(41.3463825, 1.6995213)",41.3463825,1.6995213,1
2555,2019-10-01 00:00,"(41.37405, 0.302638)",41.37405,0.302638,2
2556,2019-10-01 00:00,"(41.3828939, 2.1774322)",41.3828939,2.1774322,18
2557,2019-10-01 00:00,"(41.406467250000006, 2.1630637715443863)",41.406467250000006,2.1630637715443863,1
2558,2019-10-01 00:00,"(41.4952867, 2.2942758)",41.4952867,2.2942758,3
2559,2019-10-01 00:00,"(41.6147605, 0.6267842)",41.6147605,0.6267842,1
2560,2019-10-01 00:00,"(41.6521328, -4.728562)",41.6521328,-4.728562,4
2561,2019-10-01 00:00,"(41.6521342, -0.8809428)",41.6521342,-0.8809428,3
2562,2019-10-01 00:00,"(41.6857693, -5.942315018340977)",41.6857693,-5.942315018340977,2
2563,2019-10-01 00:00,"(41.6885036, 2.1646769)",41.6885036,2.1646769,3
2564,2019-10-01 00:00,"(41.7288939, 1.8286765)",41.7288939,1.8286765,1
2565,2019-10-01 00:00,"(41.75786995, 2.031182036159852)",41.75786995,2.031182036159852,1
2566,2019-10-01 00:00,"(41.8762624, 2.2859511)",41.8762624,2.2859511,1
2567,2019-10-01 00:00,"(41.9793006, 2.8199439)",41.9793006,2.8199439,1
2568,2019-10-01 00:00,"(42.1785741, -1.7492454)",42.1785741,-1.7492454,2
2569,2019-10-01 00:00,"(42.2376602, -8.7247205)",42.2376602,-8.7247205,4
2570,2019-10-01 00:00,"(42.34484975, -3.681247658403683)",42.34484975,-3.681247658403683,3
2571,2019-10-01 00:00,"(42.3681935, -2.6563567)",42.3681935,-2.6563567,2
2572,2019-10-01 00:00,"(42.4661196, -2.4396676)",42.4661196,-2.4396676,3
2573,2019-10-01 00:00,"(42.6075172, -8.4714942)",42.6075172,-8.4714942,3
2574,2019-10-01 00:00,"(42.61946, -7.863112)",42.61946,-7.863112,1
2575,2019-10-01 00:00,"(42.63414505, -5.971415104539984)",42.63414505,-5.971415104539984,1
2576,2019-10-01 00:00,"(42.6488711, -8.8173676)",42.6488711,-8.8173676,2
2577,2019-10-01 00:00,"(42.8184538, -1.6442556)",42.8184538,-1.6442556,6
2578,2019-10-01 00:00,"(42.8465088, -2.6724025)",42.8465088,-2.6724025,3
2579,2019-10-01 00:00,"(43.2104511, -3.0945498)",43.2104511,-3.0945498,1
2580,2019-10-01 00:00,"(43.2630018, -2.9350039)",43.2630018,-2.9350039,6
2581,2019-10-01 00:00,"(43.29548, -2.9900933)",43.29548,-2.9900933,2
2582,2019-10-01 00:00,"(43.3224219, -1.9838889)",43.3224219,-1.9838889,2
2583,2019-10-01 00:00,"(43.3709703, -8.3959425)",43.3709703,-8.3959425,5
2584,2019-10-01 00:00,"(43.5449422, -5.66275)",43.5449422,-5.66275,3
2585,2019-10-01 00:00,"(44.364060699999996, 12.059009490863945)",44.3640607,12.059009490863945,2
2586,2019-10-01 00:00,"(45.7578137, 4.8320114)",45.7578137,4.8320114,1
2587,2019-10-01 00:00,"(47.7467233, 7.3389937)",47.7467233,7.3389937,1
2588,2019-10-01 00:00,"(50.879202, 4.7011675)",50.879202,4.7011675,1
2589,2019-10-01 00:00,"(51.5073219, -0.1276474)",51.5073219,-0.1276474,2
2590,2019-10-01 00:00,"(52.4796992, -1.9026911)",52.4796992,-1.9026911,1
2591,2019-10-01 00:00,"(53.0758196, 8.8071646)",53.0758196,8.8071646,3
2592,2019-10-01 00:00,"(6.2443382, -75.573553)",6.2443382,-75.573553,7
2593,2019-10-01 00:00,"(8.559559, -81.1308434)",8.559559,-81.1308434,2
2594,2019-10-01 00:00,"(8.5816963, -71.1658075)",8.5816963,-71.1658075,2
2595,2019-10-01 00:00,"(9.9325427, -84.0795782)",9.9325427,-84.0795782,8
2596,2019-11-01 00:00,"(-1.0528066, -80.4534269)",-1.0528066,-80.4534269,1
2597,2019-11-01 00:00,"(-1.6886, -78.64259)",-1.6886,-78.64259,2
2598,2019-11-01 00:00,"(-12.0479692, -77.025419)",-12.0479692,-77.025419,1
2599,2019-11-01 00:00,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256,3
2600,2019-11-01 00:00,"(-23.1860383, -45.8866816)",-23.1860383,-45.8866816,1
2601,2019-11-01 00:00,"(-23.3161458, -65.7595288)",-23.3161458,-65.7595288,1
2602,2019-11-01 00:00,"(-23.5506507, -46.6333824)",-23.5506507,-46.6333824,1
2603,2019-11-01 00:00,"(-23.6463741, -70.3980033)",-23.6463741,-70.3980033,2
2604,2019-11-01 00:00,"(-25.1076701, -64.3494964)",-25.1076701,-64.3494964,1
2605,2019-11-01 00:00,"(-25.2800459, -57.6343814)",-25.2800459,-57.6343814,2
2606,2019-11-01 00:00,"(-26.3829647, -60.8816092)",-26.3829647,-60.8816092,1
2607,2019-11-01 00:00,"(-26.5643582, -64.882397)",-26.5643582,-64.882397,1
2608,2019-11-01 00:00,"(-27.1910825, -67.105374)",-27.1910825,-67.105374,2
2609,2019-11-01 00:00,"(-27.4035083, -55.949711812781445)",-27.4035083,-55.949711812781445,1
2610,2019-11-01 00:00,"(-30.3154739, -61.1645076)",-30.3154739,-61.1645076,2
2611,2019-11-01 00:00,"(-31.4173391, -64.183319)",-31.4173391,-64.183319,8
2612,2019-11-01 00:00,"(-32.9001395, -60.9063984)",-32.9001395,-60.9063984,3
2613,2019-11-01 00:00,"(-32.9168704, -60.8105603)",-32.9168704,-60.8105603,1
2614,2019-11-01 00:00,"(-32.9595004, -60.6615415)",-32.9595004,-60.6615415,8
2615,2019-11-01 00:00,"(-33.0244535, -71.5517636)",-33.0244535,-71.5517636,1
2616,2019-11-01 00:00,"(-33.4377756, -70.6504502)",-33.4377756,-70.6504502,4
2617,2019-11-01 00:00,"(-34.4226513, -58.5808967)",-34.4226513,-58.5808967,3
2618,2019-11-01 00:00,"(-34.54472, -59.1440577)",-34.54472,-59.1440577,1
2619,2019-11-01 00:00,"(-34.6075682, -58.4370894)",-34.6075682,-58.4370894,50
2620,2019-11-01 00:00,"(-34.6098814, -58.4008551)",-34.6098814,-58.4008551,1
2621,2019-11-01 00:00,"(-34.6583293, -58.6671441)",-34.6583293,-58.6671441,1
2622,2019-11-01 00:00,"(-34.6952509, -58.7096923)",-34.6952509,-58.7096923,1
2623,2019-11-01 00:00,"(-34.7033363, -58.3953235)",-34.7033363,-58.3953235,1
2624,2019-11-01 00:00,"(-34.7515308, -56.4205752)",-34.7515308,-56.4205752,1
2625,2019-11-01 00:00,"(-34.787093049999996, -68.43818677312292)",-34.78709305,-68.43818677312292,1
2626,2019-11-01 00:00,"(-34.8688565, -57.8828667)",-34.8688565,-57.8828667,1
2627,2019-11-01 00:00,"(-34.9058916, -56.1913095)",-34.9058916,-56.1913095,1
2628,2019-11-01 00:00,"(-34.9087162, -54.9582718)",-34.9087162,-54.9582718,1
2629,2019-11-01 00:00,"(-34.9206797, -57.9537638)",-34.9206797,-57.9537638,1
2630,2019-11-01 00:00,"(-35.1238961, -58.8921126)",-35.1238961,-58.8921126,1
2631,2019-11-01 00:00,"(-36.77747, -59.8633562)",-36.77747,-59.8633562,1
2632,2019-11-01 00:00,"(-36.8270795, -73.0502399)",-36.8270795,-73.0502399,1
2633,2019-11-01 00:00,"(-37.14984035, -60.13195196353277)",-37.14984035,-60.13195196353277,4
2634,2019-11-01 00:00,"(-37.4598256, -61.9324723)",-37.4598256,-61.9324723,1
2635,2019-11-01 00:00,"(-37.9977225, -57.5482703)",-37.9977225,-57.5482703,6
2636,2019-11-01 00:00,"(-38.7362611, -72.590546)",-38.7362611,-72.590546,2
2637,2019-11-01 00:00,"(-38.93173335, -67.97874933591972)",-38.93173335,-67.97874933591972,1
2638,2019-11-01 00:00,"(-42.9173055, -71.3216508)",-42.9173055,-71.3216508,1
2639,2019-11-01 00:00,"(-45.8632024, -67.4752615)",-45.8632024,-67.4752615,1
2640,2019-11-01 00:00,"(-8.1116778, -79.0287742)",-8.1116778,-79.0287742,1
2641,2019-11-01 00:00,"(-9.6476843, -35.7339264)",-9.6476843,-35.7339264,1
2642,2019-11-01 00:00,"(10.4195841, -75.5271224)",10.4195841,-75.5271224,2
2643,2019-11-01 00:00,"(14.3748253, 120.9901901)",14.3748253,120.9901901,1
2644,2019-11-01 00:00,"(15.687100699999998, -90.12265453178017)",15.687100699999998,-90.12265453178016,1
2645,2019-11-01 00:00,"(18.4426255, -66.2545652)",18.4426255,-66.2545652,1
2646,2019-11-01 00:00,"(18.833333, -98.0)",18.833333,-98.0,3
2647,2019-11-01 00:00,"(19.176851, -99.9667722)",19.176851,-99.9667722,1
2648,2019-11-01 00:00,"(19.333333, -96.666667)",19.333333,-96.666667,1
2649,2019-11-01 00:00,"(19.4060961, -102.03430719292024)",19.4060961,-102.03430719292024,1
2650,2019-11-01 00:00,"(19.4326296, -99.1331785)",19.4326296,-99.1331785,17
2651,2019-11-01 00:00,"(19.47559065, -98.85539643391266)",19.47559065,-98.85539643391266,2
2652,2019-11-01 00:00,"(19.7027116, -101.1923818)",19.7027116,-101.1923818,1
